ID,varietal,title,country,price,rating,vintage,region,url,description
24278,Bordeaux-style Red Blend,Château Palmer 2005 Barrel sample  (Margaux),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-palmer-2005-barrel-sample-red-margaux/,"94-96 Barrel sample. A fine, dry, complete wine, with all the elements in place. It is dense, with black chocolate opulence, but underlying is very pure acidity and dark plum fruit flavors."
24279,Bordeaux-style Red Blend,Château Lynch-Bages 2005 Barrel sample  (Pauillac),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-lynch-bages-2005-barrel-sample-red-pauillac/,"94-96 Barrel sample. A wine that seems to revel in richness. The tannins are certainly structured, but the fruit is just bursting out. The dryness and the acidity, though, promise that the fruit will be tamed and the wine will age well ."
24280,Bordeaux-style Red Blend,Château Lagrange 2005 Barrel sample  (Saint-Julien),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-lagrange-2005-barrel-sample-red-saint-julien/,"94-96 Barrel sample. Big tannins here, but balanced and equaled by very ripe, immensely black fruit. Acidity playsa good counterpoint to the sweetness of the fruit."
24281,Bordeaux-style Red Blend,Château Beychevelle 2005 Barrel sample  (Saint-Julien),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-beychevelle-2005-barrel-sample-red-saint-julien/,"94-96 Barrel sample. A dense, powerful wine, packed with very dry, very dark tannins. There is great fruit as well, ranging from black currant to black plums to black cherries. A very fine wine."
24282,Bordeaux-style Red Blend,Château Pichon Longueville Comtesse de Lalande 2005 Barrel sample  (Pauillac),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-pichon-longueville-comtesse-lalande-2005-barrel-sample-red-pauillac/,"94-96 Barrel sample. A superbly elegant wine that hides its power well. There are dry tannins, blackberry fruits, elevated acidity, and just a hint of raisins."
24284,Bordeaux-style Red Blend,Château Gruaud Larose 2005 Barrel sample  (Saint-Julien),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-gruaud-larose-2005-barrel-sample-red-saint-julien/,"94-96 Barrel sample. Acidity, blackcurrant fruits, dry tannins: all the hallmarks of young Cabernet Sauvignon in a ripe, layered complex wine that will develop into something extraordinary. A great wine ."
24288,Bordeaux-style Red Blend,Château Ducru Beaucaillou 2005 Barrel sample  (Saint-Julien),France,NULL,95,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-ducru-beaucaillou-2005-barrel-sample-red-saint-julien/,"94-96 Barrel sample. Huge blackcurrant fruits dominate a wine that is powerful and showing very ripe. There are flavors of smoky, balanced tannins, bitter cherries, black figs. As all the great wines in 2005, it finishes with a delicious lift of acidity."
24289,Bordeaux-style Red Blend,Château Pétrus 2005 Barrel sample  (Pomerol),France,NULL,96,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-petrus-2005-barrel-sample-red-pomerol/,"95-97 Barrel sample. As always, a class apart, Pétrus is dense but elegant. It has a great combination of power and elegance, superripe fruit and complexity of flavors, but wears all this with such style."
24290,Bordeaux-style Red Blend,Château Haut-Brion 2005 Barrel sample  (Pessac-Léognan),France,NULL,96,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-brion-2005-barrel-sample-red-pessac-leognan/,"95-97 Barrel sample. A huge, muscular wine. Brooding and intense, but the tannins keep themselves in order. Very different from its stablemate, La Mission Haut-Brion."
24291,Bordeaux-style Red Blend,Château Cos d'Estournel 2005 Barrel sample  (Saint-Estèphe),France,NULL,96,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-cos-destournel-2005-barrel-sample-red-saint-estephe/,"95-97 Barrel sample. A hugely dense wine, packed with fruit tannins, with only a touch of wood showing through. There's a touch of peppermint, too. Firm and solid; a real blockbuster ."
24292,Bordeaux-style Red Blend,Château Cheval Blanc 2005 Barrel sample  (Saint-Émilion),France,NULL,96,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-cheval-blanc-2005-barrel-sample-red-saint-emilion/,"95-97 Barrel sample  A hugely dark wine, packed with very dry tannins. Initially a little hot from alcohol, later it shows layers of sweet acidity. An example of the power of the vintage without losing grace. An impressive wine."
24293,Bordeaux-style Red Blend,Château Léoville Las Cases 2005 Barrel sample  (Saint-Julien),France,NULL,96,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-leoville-las-cases-2005-barrel-sample-red-saint-julien/,"95-97 Barrel sample. A big wine with dense tannins, but so elegant. Dark, intense, with layers of acidity underneath that only show through at the end. Unusually, Cabernet Sauvignon dominates this wine, a sign of the ripeness of the Cabernet fruit."
24294,Bordeaux-style Red Blend,Château Léoville Barton 2005 Barrel sample  (Saint-Julien),France,NULL,96,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-leoville-barton-2005-barrel-sample-red-saint-julien/,"95-97 Barrel sample. A solid, very firm wine that initially lacks charm. But it just needs time to knit together; as it is now, its huge, dry tannins completely hide the fruit, just giving hints of greatness to come ."
24295,Bordeaux-style Red Blend,Château Lafite Rothschild 2005 Barrel sample  (Pauillac),France,NULL,97,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-lafite-rothschild-2005-barrel-sample-red-pauillac/,"96-98 Barrel sample. Deceptively soft, dusty tannins; underneath this velvet veneer, the wine is a powerhouse of dry firmness. It's a powerful expression of Cabernet Sauvignon with great ripeness and cassis flavors."
24296,Bordeaux-style Red Blend,Château Ausone 2005 Barrel sample  (Saint-Émilion),France,NULL,98,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-ausone-2005-barrel-sample-red-saint-emilion/,"97-99 Barrel sample. A superb wine that brings together all the qualities of this vintage. It has great fruit, layers of acidity, dark tannins and a velvety texture, without losing the sense of place that sets great Bordeaux apart."
24297,Bordeaux-style Red Blend,Château Margaux 2005 Barrel sample  (Margaux),France,NULL,98,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-margaux-2005-barrel-sample-red-margaux/,"97-99 Barrel sample. Year after year, Margaux makes great wine simply because of its vineyard. This year, with the high proportion of Cabernet Sauvignon, the wine has stunning, ripe tannins and very pure black currant flavors, but also a denseness from the ripeness of the fruit. It's a classic already, and is sure to age beautifully."
24298,Bordeaux-style Red Blend,Château Latour 2005 Barrel sample  (Pauillac),France,NULL,99,2005,Bordeaux,https://www.winemag.com/buying-guide/chateau-latour-2005-barrel-sample-red-pauillac/,"98-100 Barrel Sample. This has to be the wine of the vintage. It sums up all the positives of a great year: glorious fruit, power, elegance and acidity to balance. The tannins are enormous but they are still brooding rather than extracted. 87% of Cabernet Sauvignon."
25346,Bordeaux-style Red Blend,Château Cos d'Estournel 2003  Saint-Estèphe,France,150,95,2003,Bordeaux,https://www.winemag.com/buying-guide/chateau-cos-destournel-2003-red-saint-estephe/,"With its aromas of new wood, spice and black fruits, this promises from the start to be a powerful, polished wine. It is dense, very ripe (from the high percentage of Merlot in the blend), but still packed with tannins. It's a massive wine, bringing together the heat of 2003 with the big tannins of Saint-Estèphe. Imported by Diageo Chateau &amp; Estates."
25545,Bordeaux-style Red Blend,Château Léoville Barton 2003  Saint-Julien,France,115,95,2003,Bordeaux,https://www.winemag.com/buying-guide/chateau-leoville-barton-2003-red-saint-julien/,"Somehow Barton has overcome the heat of the 2003 vintage and has come out with a new wine that is rich and elegant. There are generous tannins, ripe black currant fruits, balancing acidity, all in an ensemble that is so much more than the sum of its parts. Imported by Diageo Chateau &amp; Estates."
25546,Bordeaux-style Red Blend,Château Montrose 2003  Saint-Estèphe,France,165,95,2003,Bordeaux,https://www.winemag.com/buying-guide/chateau-montrose-2003-red-saint-estephe/,"Thought by many tasters to be the wine of the vintage at the time of the 2004 barrel tastings. Has it retained that status? It is certainly a hugely powerful wine, monumental even. It is also finely balanced, with great dark tannins working in partnership with brooding black fruit. The question is whether it is too big, too powerful: only time will tell. Imported by Diageo Chateau &amp; Estates."
25547,Bordeaux-style Red Blend,Château Margaux 2003  Margaux,France,360,96,2003,Bordeaux,https://www.winemag.com/buying-guide/chateau-margaux-2003-red-margaux/,"This may be from the exceptional vintage of 2003, but Château Margaux remains true to form. First and foremost, it is a refined, elegant wine, with complex layers of flavors. But, yes, the hot summer is there the dense, dry tannins, but somehow they seem to float through the wine rather than sitting heavily in the middle. Acidity and freshness come to finish, giving the wine a delicious lift. Imported by Diageo Chateau &amp; Estates."
25548,Bordeaux-style Red Blend,Château Lafite Rothschild 2003  Pauillac,France,345,97,2003,Bordeaux,https://www.winemag.com/buying-guide/chateau-lafite-rothschild-2003-red-pauillac/,"This is a splendid wine. Yes, it is more powerful than the usual aristocratic Lafites,  but it still manages to retain a special air of great elegance and presence. The fruits are black, the tannins immensely powerful, the flavors are of black figs, dates, cocoa. At the end, there is a vibrant acidity that shows through, which promises a great life for this great wine. Imported by Diageo Chateau &amp; Estates."
26057,Red Blend,Andrew Will 2003 Ciel du Cheval Vineyard Red (Red Mountain),US,45,95,2003,Washington,https://www.winemag.com/buying-guide/andrew-will-2003-ciel-cheval-vineyard-red-columbia-valley-red-mountain/,"Spectacular, with opening young wine characteristics displaying naturally tart, spicy mixed red fruits. New barrel flavors of chocolate, smoke and toast are out in front, but right behind is glorious fruit—fully ripe, sweet and succulent, concentrated and rich. It finishes gracefully with nuances of iron filings and fresh herb."
26059,Syrah,Cayuse 2003 Cailloux Vineyard Syrah (Walla Walla Valley (WA)),US,55,95,2003,Washington,https://www.winemag.com/buying-guide/cayuse-2003-cailloux-vineyard-shiraz-syrah-syrah-columbia-valley-walla-walla-wa/,"Incredible fruit intensity. Cranberry, pomegranate and cherry meet rock, gravel and pepper. Lovely focus and purity; it's concentrated and tight, with a minerality that is compelling and distinctive. The best yet from Cailloux. Syrah is co-fermented with 4 or 5% Viognier.  It's a world-class effort, still quite young and tight, but built for beautiful aging."
26060,Sangiovese,Donatella Cinelli Colombini 2001  Brunello di Montalcino,Italy,55,95,2001,Tuscany,https://www.winemag.com/buying-guide/donatella-cinelli-colombini-2001-sangiovese-brunello-montalcino/,"Enthusiastic applause across the panel for this blockbuster wine made by superstar enologist Carlo Ferrini. Modern, concentrated and packed with plump fruit, black pepper highlights, vanilla and chewy meatiness. One panelist likened it to Californian Syrah. Does not bode well for Brunello purists, but it is a rich, powerful wine that leaves a dry, chewy finish and a huge impression in the mouth. Imported by Supreme Wines &amp; Spirits."
26061,Merlot,Etude 2002 Merlot (Napa Valley),US,48,95,2002,California,https://www.winemag.com/buying-guide/etude-2002-merlot-napa-valley/,"It's hard to imagine a more voluptuous wine, but it's also powerful and complex, offering up endlessly changing palate impressions. The primary flavor is ripe, juicy blackberries, while fine oak does its thing. The tannins are wonderfully soft and refined. With no Cabernet Sauvignon, and just a little Cab Franc and Petit Verdot, this wine restores my belief in Merlot as the seductive, sensual alternative to Cab."
26062,Sangiovese,Casanova di Neri 2000 Cerretalto  (Brunello di Montalcino),Italy,130,96,2000,Tuscany,https://www.winemag.com/buying-guide/casanova-neri-2000-cerretalto-sangiovese-brunello-montalcino/,"Bravo Giacomo Neri! This wine raises the bar on modern Brunello and offers a peek view into the future and potential of this incredibly expressive wine. Super concentrated and intense, whiffs of roasted espresso bean, tannery, summer-ripe black cherries, and porcini mushrooms peel back layer after layer. A firmly tannic touch is there to remind you to drink this wine anytime after ten years. Imported by William Grant &amp; Sons, Inc."
26063,Cabernet Sauvignon,Terra Valentine 2002 Wurtele Vineyard Cabernet Sauvignon (Spring Mountain District),US,50,96,2002,California,https://www.winemag.com/buying-guide/terra-valentine-2002-wurtele-vineyard-cabernet-sauvignon-napa-spring-mountain/,"This single-vineyard bottling is  great. It's a huge, deep wine, brilliant in black currant, green olive and cocoa flavors, yet packed in big-time mountain tannins that pretty much shut it down on the finish. If you buy a case, begin popping corks in 2008. If you have a single bottle, it should be great in ten years, if cellared properly."
26898,Nebbiolo,Sandrone 2001 Le Vigne  (Barolo),Italy,120,96,2001,Piedmont,https://www.winemag.com/buying-guide/sandrone-2001-le-vigne-nebbiolo-barolo/,"Great stuff, combining traditional Barolo flavors—dusty earth, leather, floral notes and cherries—with modern touches, like the supple tannins and hints of hickory smoke. This is a big, powerful wine that manages to be burly without being clumsy, intellectually challenging and complex while still delivering lush fruit. Drinkable now, but better several years from now. Imported by Vintus LLC."
26899,Pinot Noir,Longoria 2004 Mt. Carmel Vineyard Pinot Noir (Sta. Rita Hills),US,85,96,2004,California,https://www.winemag.com/buying-guide/longoria-2004-mt-carmel-vineyard-pinot-noir-central-coast-sta-rita-hills/,"Longoria makes one of the most balanced Pinots in California, combining power and charm with early drinkability. This beauty is complex in aromatic beetroot, cherry, cola, oakspice and smoke notes, and drinks dry and supple, with fairly tight tannins. It shows brilliant structure, with a firm, silky texture and brisk acidity. It is a wholesome, completely fulfilling Pinot Noir."
26900,Nebbiolo,Sandrone 2001 Cannubi Boschis  (Barolo),Italy,135,97,2001,Piedmont,https://www.winemag.com/buying-guide/sandrone-2001-cannubi-boschis-nebbiolo-barolo/,"Absolutely lovely. It starts off dense and tarry on the nose, with plum and chocolate fudge scents, then adds layers of bright floral and cherry notes with airing, while the palate is a whirl of mouthcoating flavors that never seem hamhanded despite the great intensity. Finishes with wonderfully plush tannins, making this approachable now, yet capable of evolving for 20 years. Imported by Vintus LLC."
27388,Cabernet Sauvignon,Sbragia 2002 Rancho del Oso Cabernet Sauvignon (Howell Mountain),US,75,95,2002,California,https://www.winemag.com/buying-guide/sbragia-2002-rancho-oso-cabernet-sauvignon-napa-howell-mountain/,"True to its mountain appellation, this is a big, dark, young tannic wine. It is dramatically lush in black currant and chocolate fruit, seasoned with 100% new French oak. The tannins have been wrestled into soft, lush compliance. This is a fabulous Cabernet, drinkable now but with the structure to age for many years."
27948,Merlot,Fielding Hills 2003 Merlot (Columbia Valley (WA)),US,28,95,2003,Washington,https://www.winemag.com/buying-guide/fielding-hills-2003-merlot-columbia-valley-wa/,"A phenomenally brilliant effort from this emerging superstar winery. The Merlot is enhanced with 17% Cabernet, 5% Syrah and 2% Cab Franc. You wonï¿½t find Merlot from anywhere else in the country that shows so much supple power and structure. Vibrant fruit is polished to a fine luster with perfectly applied oak ï¿½seasoningï¿½ that adds toast, butter, coconut, cedar and smoke, lifted with scents of tobacco, citrus and leaf. You run out of superlatives for this wine."
27949,Pinot Noir,Hanzell 2001 Pinot Noir (Sonoma Valley),US,85,95,2001,California,https://www.winemag.com/buying-guide/hanzell-2001-pinot-noir-sonoma-valley/,"At four years of age, this Pinot is just hitting its stride. It has a youthful side in the still fresh cherry and raspberry fruit and vibrant acidity. But it's turning mellow, as the oak melts into the alcohol, lending a soft, creamy infusion of vanilla bean. It's so good now, it will be hard to keep your hands off it, but it should hold for another three to five years."
27950,Rhône-style Red Blend,Château de Beaucastel 2003 Red (Châteauneuf-du-Pape),France,83,95,2003,Rhône Valley,https://www.winemag.com/buying-guide/chateau-beaucastel-2003-red-chateauneuf-pape/,"One of the big names of Châteauneuf-du-Pape, and this wine justifies the fame of the Perrin family's property. It is a rich style, but, more importantly, it is beautifully made, structured, dense, with red jelly fruits, a touch of vanilla and a fat, full-bodied, but firm aftertaste. This is a wine for aging—give it at least five years before touching it. Imported by Michael Skurnik Wines."
27951,Cabernet Sauvignon,Chappellet 2002 Pritchard Hill Estate Vineyard Cabernet Sauvignon (Napa Valley),US,120,95,2002,California,https://www.winemag.com/buying-guide/chappellet-2002-pritchard-hill-estate-vineyard-cabernet-sauvignon-napa-valley/,"Stands out not just because of its size, but also for its balance. It's a big wine, bursting with flamboyant black currant, cassis, mocha and smoky oak flavors with rich, thick and sweetly ripe tannins. The finish lasts for a very long time. So good now, you might miss its youthful character if you cellar it too long."
27952,Pinot Noir,Foley 2003 Rancho Santa Rosa Block 5C Dijon Clone Pinot Noir (Sta. Rita Hills),US,45,95,2003,California,https://www.winemag.com/buying-guide/foley-2003-rancho-santa-rosa-block-5c-dijon-clone-pinot-noir-central-coast-sta-rita-hills/,"This is really good wine, fabulously rewarding from first sniff to last sip. It defines coastal California Pinot, and it possesses that appellation's brisk acids and balanced flavors. Cherries, cranberries and mulberries vie for position against mushrooms, fresh garden herbs and earth, with oak playing a supporting role. What's hard to get across is the wine's complexity and sheer deliciousness. Drink over the next two years."
27954,Rhône-style Red Blend,Domaine de Cristia 2003 Renaissance Red (Châteauneuf-du-Pape),France,70,95,2003,Rhône Valley,https://www.winemag.com/buying-guide/domaine-cristia-2003-renaissance-red-chateauneuf-pape/,"Alain and Baptiste Grangeon make this wine from a small, 3.7-acre plot of old vines. Aged in wood for 2–3 years, it shows definite vanilla characters, with intense, ripe black flavors, great concentration and richness and flavors of cassis and spice. There is a delicious juicy aftertaste to this impressive wine. Imported by World Shippers &amp; Importers Co."
27955,Bordeaux-style Red Blend,Leonetti Cellar 2002 Reserve Red (Walla Walla Valley (WA)),US,95,95,2002,Washington,https://www.winemag.com/buying-guide/leonetti-cellar-2002-reserve-red-columbia-valley-walla-walla-wa/,"If any wine can elevate Leonetti's stunning Cabernet to yet another level, it is this astonishing blend of 52% Cabernet Sauvignon, 31% Merlot and 17% Petit Verdot, all from estate vineyards. Sweet plum, blueberry and blackberry fruits are seamlessly married to layers of different flavored chocolates. Silky and supple, it uses oak as a sensual enhancement, but the wood flavors of mocha, nuts, butter and toast are so beautifully smoothed into the fruit that they are never intrusive."
27957,Cabernet Sauvignon,Freemark Abbey 2001 Bosché Cabernet Sauvignon (Napa Valley),US,65,96,2001,California,https://www.winemag.com/buying-guide/freemark-abbey-2001-bosche-cabernet-sauvignon-napa-valley/,"One of the best Cabs of the vintage. It's still a young wine, all primary black currant and plum fruit flavors and toasted oak, with complex notes of coffee and mocha. This wine is extraordinarily rich and finely balanced, displaying power, elegance, finesse and an unreal depth of fruit along with great length. Drink now through 2015."
27958,Rhône-style Red Blend,Domaine de la Janasse 2003 Vieilles Vignes Red (Châteauneuf-du-Pape),France,100,96,2003,Rhône Valley,https://www.winemag.com/buying-guide/domaine-janasse-2003-vieilles-vignes-red-chateauneuf-pape/,"From four parcels of vines, all giving different characteristics to the final blend. This is a beautifully structured wine, almost charming at first, and then packing an intense mouthful of fresh, balanced and dangerously delicious fruit. There is a touch of new wood, but the fruit is the star of this great wine. Imported by European Cellars."
27959,Cabernet Sauvignon,Quilceda Creek 2002 Cabernet Sauvignon (Washington),US,80,97,2002,Washington,https://www.winemag.com/buying-guide/quilceda-creek-2002-cabernet-sauvignon-other/,"Amazing density; the aromas billow up from the glass and weave together sinuously, taking you on a magic carpet ride before the wine even hits your mouth. This wine has the power of a monster California Cab while retaining the subtlety of a first-growth Bordeaux. It is just a massive blast of dark fruit, incredible viscosity, silky textures and soft herbs, pepper and spice. The oak—all new, all French—is unobtrusive and perfectly integrated."
27960,Cabernet Sauvignon,Staglin 2002 Cabernet Sauvignon (Rutherford),US,125,97,2002,California,https://www.winemag.com/buying-guide/staglin-2002-cabernet-sauvignon-napa-rutherford/,"Starts with an extraordinarily complex, refined aroma, detailed and inviting in cassis, tobacco, anise, cocoa and smoky oak. In the mouth, there's fantastic depth and complexity. The wine is rich, profound, a star even in its Rutherford stable of thoroughbreds. It has enormous power, with finely ground, sweet tannins. Absolutely gorgeous now, with the stuffing and balance for improvement. Drink now–2017."
27963,Cabernet Sauvignon,Shafer 2001 Hillside Select Cabernet Sauvignon (Stags Leap District),US,175,98,2001,California,https://www.winemag.com/buying-guide/shafer-2001-hillside-select-cabernet-sauvignon-napa-stags-leap-district/,"No Cabernet smells better. This is an enormously attractive, well-oaked wine constituted from the best possible fruit. In the mouth, it immediately seduces. Shafer knows it has to rise to expectations with this wine, and the 2001 does not disappoint. The fruit is spectacular, all cassis. The oak is rich, flamboyant and delicious. Structurally, the wine has the best tannin-acid structure Napa is capable of. Immediately delicious now, this wine should develop over the next 10 years."
28847,Pinot Noir,Laetitia 2003 La Colline Pinot Noir (Arroyo Grande Valley),US,60,95,2003,California,https://www.winemag.com/buying-guide/laetitia-2003-colline-pinot-noir-central-coast-arroyo-grande-valley/,"Tasted side by side with Laetitia's Les Galets bottling, this wine is virtually identical. The differences are minute. Colline is perhaps a shade more acidic, a bit leaner, a little drier and more tannic. But like Galets, it is an authentically great, young Pinot Noir, as elegant and complex as any Pinot of the vintage."
28848,Pinot Noir,Etude 2002 Heirloom Pinot Noir (Carneros),US,80,95,2002,California,https://www.winemag.com/buying-guide/etude-2002-heirloom-pinot-noir-napa-sonoma-carneros/,"This wine stands out. It's very dry, with a full, firm texture of tannins and acidity, but most notable are the flavors. They are extraordinarily rich, mingling red and black cherries, mocha, cola and spice with toast, caramel and smoke from fine oak. Despite the wine's density, it possesses lightness and elegance that make it uplifting. Drink now and over the next several years."
28851,Pinot Noir,Laetitia 2003 Les Galets Pinot Noir (Arroyo Grande Valley),US,60,95,2003,California,https://www.winemag.com/buying-guide/laetitia-2003-galets-pinot-noir-central-coast-arroyo-grande-valley/,"This block designate from Laetitia's estate vineyard comes from a warmer, eastern site. It is high in acidity and extremely dry. The flavors and mouthfeel are so complex that it takes several sips to grasp what's going on, by which time the wine has climbed to even higher levels. This is truly great California Pinot Noir."
28852,Cabernet Blend,Signorello 2002 Padrone Red (Napa Valley),US,95,95,2002,California,https://www.winemag.com/buying-guide/signorello-2002-padrone-red-napa-valley/,"Signorello's proprietary Bordeaux blend is largely Cabernet Sauvignon, with Merlot and Cabernet Franc. If you're laying down '02s to cellar, this is a very good bet. It's shut down right now, but offers tantalizing hints of black currants and cassis that quickly disappear into a dry, tannic underworld. But the wine has the balance and authoritative class to age well beyond 2010."
29595,Corvina,Dal Forno Romano 1999  Amarone della Valpolicella,Italy,459,95,1999,Veneto,https://www.winemag.com/buying-guide/dal-forno-romano-1999-red-amarone-della-valpolicella/,"Is this a bruiser or what? Opaque in color, with monster aromatics that run from tar and espresso to maple, violets, cumin and finely scented candle wax. Deep and intense as they come, with charcoal and menthol notes on top of primary blackberry and cassis. No other word besides ""massive"" describes it. Hugely tannic and weighing in at 17%; needs five to seven years minimum in the cellar."
29596,Cabernet Sauvignon,Vine Cliff 2002 Cabernet Sauvignon (Napa Valley),US,45,95,2002,California,https://www.winemag.com/buying-guide/vine-cliff-2002-cabernet-sauvignon-napa-valley/,"This blend of Oakville and Calistoga is marked by intensely ripe cherry, cassis, cocoa and oak flavors and fabulous balance. Superbly rich and massive, with rich, smooth tannins, this lovely Cab maintains elegance and structural integrity through the long, polished finish. It's better than most Napa Cabs that cost far more, making it a fantastic value."
29599,Cabernet Blend,Opus One 2001 Red (Napa Valley),US,160,95,2001,California,https://www.winemag.com/buying-guide/opus-one-2001-red-napa-valley/,"Starts with tons of rich new oak in the aroma, showing the most inviting notes of cedar, cigar box and pencil lead that segue to the remarkable fruit. The attack is powerful, with a punch of cassis spreading broadly and deeply across the palate. With its sturdy, clean tannins, this beautiful wine displays classic power, elegance and balance."
29601,Cabernet Sauvignon,Rudd 2002 Oakville Estate Cabernet Sauvignon (Oakville),US,90,96,2002,California,https://www.winemag.com/buying-guide/rudd-2002-oakville-estate-cabernet-sauvignon-napa-oakville/,"Wow, what a fantastic wine. Bursts open with scads of fine French oak, cedar and char, with a rôti quality riding high over the cherries, cassis and white chocolate. So good, it's scary. Rich, long, powerful in cassis and cherry fruit, yet wonderfully firm and tannic, this wine is fabulous now, but will easily improve through 2015 and possible beyond."
29604,Cabernet Sauvignon,Joseph Phelps 2001 Backus Cabernet Sauvignon (Oakville),US,150,97,2001,California,https://www.winemag.com/buying-guide/joseph-phelps-2001-backus-cabernet-sauvignon-napa-oakville/,"Tasted alongside a bevy of Oakville Cabs, this beauty was the star of the show. It's a huge, masculine wine, authoritative and ageable. Pours dark and drinks tannic and oaky, with a massive core of cassis, cherry and chocolate fruit encased in perfect tannins. What grace and power, what balance. Drink now through 2016, at least."
30811,Red Blend,Alvaro Palacios 2003 L'Ermita Red (Priorat),Spain,440,98,2003,Catalonia,https://www.winemag.com/buying-guide/alvaro-palacios-2003-lermita-red-priorat/,"Super pricey but this is a knock-your-socks-off wine with a gorgeous bouquet that shows not even a hint of syrup or jam. The palate is like a nova; it bursts with plum, blackberry and cinnamon. No harshness, not too tannic, and splendid on the finish, where toast and chocolate appear and stick around for a long time. It's 80% old-vines Garnacha and 20% Cabernet, and there just aren't enough superlatives to describe it. Only 300 cases made. Imported by Rare Wine Company."
30929,Red Blend,Clos Mogador 2001 Tinto Red (Priorat),Spain,75,95,2001,Catalonia,https://www.winemag.com/buying-guide/clos-mogador-2001-tinto-red-priorat/,"The 2002 is the current vintage (reviewed in June), but this wine is superior and is just now entering its prime; call it red nectar with a cement foundation. Mogador offers the purest Priorat fruit going, and the '01 is ethereal, with chewy blackberry, chocolate and vanilla flavors along with horsehide, black pepper and tobacco on the finish. Imported by Europvin/Michael Skurnick Wines."
30930,Cabernet Blend,Mount Veeder 2001 Reserve Red (Mount Veeder),US,80,95,2001,California,https://www.winemag.com/buying-guide/mount-veeder-2001-reserve-red-napa-mount-veeder/,"This fabulous mountain Cabernet blend is hefty in tannins, but it's so delicious and balanced, it's totally drinkable now. Massive black currant flavors penetrate the palate and last forever on the finish. Oak adds smoky, spicy complexities. Cellar a case of this wine through 2015 or so, opening one bottle a year to experience its evolution."
31373,Pinot Noir,Louis Jadot 2003  Clos Saint-Denis,France,182,96,2003,Burgundy,https://www.winemag.com/buying-guide/louis-jadot-2003-pinot-noir-clos-saint-denis/,"Finesse and elegance are typical characteristics of the wines from this grand cru vineyard in the village of Morey-Saint-Denis. In this wine, those characteristics are combined with a richness and a chewy tannic core that come from the superripe 2003 vintage. At the same time, the pure red fruits have an enticing freshness, leaving a wonderful, complex wine. Imported by Kobrand."
31584,Pinot Noir,Bouchard Père &amp; Fils 2003 Le Corton  (Corton),France,100,95,2003,Burgundy,https://www.winemag.com/buying-guide/bouchard-pere-fils-2003-le-corton-pinot-noir-corton/,"This is a peacock of a wine, all show and panache. But underneath the fine aromas and flavors there is something more serious: power, generous juicy fruits and layers of tannin and acidity. The structure says long life—wait at least 5 years before even thinking about it. Imported by Clicquot Inc."
31585,Pinot Noir,Louis Jadot 2003  Chambertin Clos de Bèze,France,200,96,2003,Burgundy,https://www.winemag.com/buying-guide/louis-jadot-2003-pinot-noir-chambertin-clos-beze/,"Huge, dusty tannins and ripe fruit black plum flavors make for an opulent, rich wine. This is a magnificent, power-packed combination of fruit and structure, and a superb wine, that will develop over many years. Imported by Kobrand."
32522,Red Blend,Gaja 2001 Costa Russi Red (Langhe),Italy,350,95,2001,Piedmont,https://www.winemag.com/buying-guide/gaja-2001-costa-russi-red-langhe/,"Darker, richer and earthier than Gaja's Barbaresco, picking up notes of coffee, vanilla and toast as well. Yet on the palate there's wonderfully bright cherry-raspberry fruit and masses of lush, velvety tannins that will give this wine plenty of life in the cellar. Drink 2012–2030."
32523,Red Blend,Gaja 2001 Sorì Tildìn Red (Langhe),Italy,350,95,2001,Piedmont,https://www.winemag.com/buying-guide/gaja-2001-sori-tildin-red-langhe/,"Filled with intoxicating perfume reminiscent of dried spices, fine leather, exotic woods, then delivers bold black cherry, plum and Asian spice flavors tightly wrapped in a velvety blanket of tannin. Long and richly chewy on the finish, yet minerally as well. Drink 2015–2030."
32524,Sangiovese,Donatella Cinelli Colombini 1999 Riserva  (Brunello di Montalcino),Italy,65,95,1999,Tuscany,https://www.winemag.com/buying-guide/donatella-cinelli-colombini-1999-riserva-sangiovese-brunello-montalcino/,"Saturated to the max, with a violet/ruby tint that shows no breaks. If it looks like an extracted bruiser, it is. The tannins are big and precise, however, they aren't aggressive or mean. In a fine-tuned cellar this will come around in about five years to show amazing black cherry and plum fruit, and lots of style. Imported by Supreme Wines &amp; Spirits."
