ID,varietal,title,country,price,rating,vintage,region,url,description
75371,Riesling,Biecher &amp; Schaal 2015 Kastelberg Grand Cru Riesling (Alsace),France,30,95,2015,Alsace,https://www.winemag.com/buying-guide/biecher-schaal-2015-kastelberg-grand-cru-riesling-alsace/,"There is something very pure and lifted about this: right now it is so taut that it just says citrus and stone. There is something both ripe and tart, a very lemon-like freshness, with generosity and fruit. There is unusual concentration and for now, while the aromas are still tightly wound, the absolutely stony serious texture is on full display. The purity of this is astonishing and has something authentic and enticing about it. Give this time. Drink 2020–2040."
75379,Bordeaux-style White Blend,Château de Fieuzal 2016 Barrel Sample  (Pessac-Léognan),France,NULL,95,2016,Bordeaux,https://www.winemag.com/buying-guide/chateau-de-fieuzal-2016-barrel-sample-pessac-leognan/,"94–96. Barrel Sample. This is a smooth, ripe wine, full of warm fruits and a generous, sophisticated texture. It has balanced acidity and plenty of crispness, while at the same time a pleasant roundness and opulent midpalate. It should age well medium term."
75381,Bordeaux-style White Blend,Château Smith Haut Lafitte 2016 Barrel Sample  (Pessac-Léognan),France,NULL,95,2016,Bordeaux,https://www.winemag.com/buying-guide/chateau-smith-haut-lafitte-2016-barrel-sample-pessac-leognan-264773/,"94–96. Barrel Sample. This wine is already beautiful. With spice, great swathes of lemon and crisp apple fruit, it is structured while also immediately appealing in its elegant purity. It will develop over many years; try to wait until 2025."
75382,Riesling,Biecher &amp; Schaal 2015 Rangen de Thann Grand Cru Riesling (Alsace),France,50,95,2015,Alsace,https://www.winemag.com/buying-guide/biecher-schaal-2015-rangen-de-thann-grand-cru-riesling-alsace/,"A lovely touch of flint and smoke carry a touch of residual reduction. Underneath that is lemony purity. The palate adds a touch of stone fruit, a touch of ripe mirabelle plum—its generosity only underlined by the taut lemon freshness that pervades the wine. There is something stern and stony at the core, something fundamental and profound. The body is precise, dry and powerful and incredibly moreish. This is lip smacking but has not even started to show itself properly. The finish is clean, stony and lasting. This is one to keep. Drink 2020–2040."
75384,Bordeaux-style White Blend,Domaine de Chevalier 2016 Barrel Sample  (Pessac-Léognan),France,NULL,96,2016,Bordeaux,https://www.winemag.com/buying-guide/domaine-de-chevalier-2016-barrel-sample-pessac-leognan/,"95–97. Barrel Sample. Rich and smooth, this is an impressively structured and concentrated wine. It has pleasant freshness and a crisp lemon flavor, but that is just a small part of this intensely ripe wine. It should last for many years."
75408,Riesling,Domaine Zind-Humbrecht 2014 Clos Saint Urbain Rangen de Thann Grand Cru Riesling (Alsace),France,120,96,2014,Alsace,https://www.winemag.com/buying-guide/domaine-zind-humbrecht-2014-clos-saint-urbain-rangen-de-thann-grand-cru-riesling-alsace/,"What to mention first? A hint of mossy earth, chamomile tisane, Cox Orange Pippin apples or lemon zest? All of these aromas dance on the nose. They are still totally shy on the taut, dry and concentrated palate. For now, it is mossy citrus that is most aromatic while rich fruit still needs to unfurl. This strikes a note of utter purity, of something soaring and bright. Right now this is totally brisk, invigorating and refreshing but its true colors won't show for some time. Drink 2020–2035."
75411,Bordeaux-style White Blend,Château Malartic-Lagravière 2014  Pessac-Léognan,France,50,96,2014,Bordeaux,https://www.winemag.com/buying-guide/chateau-malartic-lagraviere-2014-pessac-leognan-257624/,"A tightly coiled rich wine that has great acidity as well as a lively structure. Touched by spice from wood aging as well as intense citrus, it is fruity, firm and strongly textured. Drink this impressive still-young wine from 2022."
75414,Bordeaux-style White Blend,Château Haut-Brion 2016 Barrel Sample  (Pessac-Léognan),France,NULL,96,2016,Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-brion-2016-barrel-sample-pessac-leognan/,"95–97. Barrel Sample. This opulent, rich and generous wine has a fatness to it, which is happily contrasted by lemon acidity from the high proportion of Sauvignon Blanc in the blend. It is ripe and densely fruity, as well as richer and spicier than in some previous years."
75428,Riesling,Domaine Weinbach 2015 Clos des Capucins Cuvée Ste Catherine Schlossberg Grand Cru Riesling (Alsace),France,64,96,2015,Alsace,https://www.winemag.com/buying-guide/domaine-weinbach-2015-clos-des-capucins-cuvee-ste-catherine-schlossberg-grand-cru-riesling-alsace/,"A fragrant and pure nose of slightly floral tangerine peel opens this wine. It offers a ripe fruit-driven dance of aromas and freshness—think tangerine, ripe lemon, crisp apple and a beguiling floral dimension. Lovely now in its primary-flavored youth, it's certain to become even more disarming in the future. Drink 2020–2035 or later if you like it really mature."
75443,Bordeaux-style White Blend,Château La Mission Haut-Brion 2014  Pessac-Léognan,France,698,97,2014,Bordeaux,https://www.winemag.com/buying-guide/chateau-la-mission-haut-brion-2014-pessac-leognan-257251/,"With 83% Sémillon in the blend, this wine has weight as well as richness. At the same time, it has a crisp edge, a smoky character from wood aging and the fine balance between citrus and more exotic fruits. It is a wine to age for many years. Drink from 2022."
75456,Bordeaux-style White Blend,Domaine de Chevalier 2014  Pessac-Léognan,France,NULL,97,2014,Bordeaux,https://www.winemag.com/buying-guide/domaine-de-chevalier-2014-pessac-leognan-257628/,"This is a structured wine with its tight acidity and concentrated white and citrus fruits. Produced from a small parcel on the Chevalier estate, it is complex with its mineral texture, its touch of pepper and its fine herbal acidity. It is a wine for long-term aging. Drink from 2023."
75457,Bordeaux-style White Blend,Château Smith Haut Lafitte 2014  Pessac-Léognan,France,95,97,2014,Bordeaux,https://www.winemag.com/buying-guide/chateau-smith-haut-lafitte-2014-pessac-leognan-257622/,"Dense and beautifully ripe, this is a rounded rich wine. It focuses on the tropical yellow-fruit spectrum. That gives a full wine with wood-spice hints and just the right amount of citrus acidity to give it a lift. Drink this finely structured wine from 2023."
75484,Bordeaux-style White Blend,Château Haut-Brion 2014  Pessac-Léognan,France,848,100,2014,Bordeaux,https://www.winemag.com/buying-guide/chateau-haut-brion-2014-pessac-leognan-257255/,"Full of ripe fruit, opulent and concentrated, this is a fabulous and impressive wine. It has a beautiful line of acidity balanced with ripe fruits. The wood aging is subtle, just a hint of smokiness and toast. This is one of those wines, from a great white wine vintage, that will age many years. Drink from 2024."
75731,Riesling,Domaine Bott-Geyl 2014 Schoenenbourg Grand Cru Riesling (Alsace),France,41,95,2014,Alsace,https://www.winemag.com/buying-guide/domaine-bott-geyl-2014-schoenenbourg-grand-cru-riesling-alsace/,"The heady scent of grapefruit and tangelo peel immediately add savoriness to the crisp green-apple fruit that is evident on the nose. But there are also richer hints of honey and yellow apple. The palate remains taut, slender and linear but that tangelo spice is boosted by enticing herbal notes of yarrow and a dollop of yeast. This is an aromatic marvel. The finish is dry and intense. This will keep your interest for years. Drink now through 2035."
75732,Riesling,Domaine Sipp-Mack 2014 Osterberg Grand Cru Riesling (Alsace),France,43,95,2014,Alsace,https://www.winemag.com/buying-guide/domaine-sipp-mack-2014-osterberg-grand-cru-riesling-alsace/,"There is just a touch of peach amidst the green and yellow apple notes. The palate adds a stony earthy touch, as well as a hint of lanoline, and has an impressive core of fruit that radiates throughout this wine with pure apple flavor and crisp freshness. This strikes a high soprano note of absolute purity. The body is taut and bone-dry, the finish is clean and lasting. Gorgeous now but totally built to last. Drink now through 2035."
75733,Riesling,Domaine Pfister 2012 Engelberg Grand Cru Riesling (Alsace),France,45,95,2012,Alsace,https://www.winemag.com/buying-guide/domaine-pfister-2012-engelberg-grand-cru-riesling-alsace/,"There is something heady about this: a hint of chamomile tincture and pure lemon zest. The palate cuts in with uncompromising purity and zestiness—this really wants to showcase pure stone and tart citrus. There are glimpses, however, of plump ripe mirabelle plums and a touch of dried pear and quince. Nonetheless, this is governed by stern tanginess and thus is for real adults only. This is dry, slender and shows absolute focus. A celebration of stone and Riesling. Don't drink this now but wait: Drink 2020–2035."
75737,Sauvignon Blanc,Château Margaux 2016 Pavillon Blanc de Château Margaux Barrel Sample  (Bordeaux Blanc),France,NULL,95,2016,Bordeaux,https://www.winemag.com/buying-guide/chateau-margaux-2016-pavillon-blanc-de-chateau-margaux-barrel-sample-bordeaux-blanc/,"94–96. Barrel Sample. While it is certainly rich, this 100% Sauvignon Blanc also has great swathes of crisp fruit. Notes of spice and toast are already finely in balance. It is beautiful and harmonious, full of tropical fruits as well as a zesty aftertaste."
75742,Riesling,Cave de Ribeauvillé 2010 Osterberg Grand Cru Riesling (Alsace),France,85,95,2010,Alsace,https://www.winemag.com/buying-guide/cave-de-ribeauville-2010-osterberg-grand-cru-riesling-alsace/,"A hint of caramelized apple clings to the nose, as well as a certain creaminess. The palate reveals a core of stone, chalk and lanolin, all framed with the purest notion of lemon zest. This shows lovely flavors of maturity but has only just got going. The freshness is incisive, the complexity and length immense. This is simply beautiful and leaves you totally refreshed. Savor this slowly. Drink now through 2030."
75744,Bordeaux-style White Blend,Château Olivier 2014  Pessac-Léognan,France,35,95,2014,Bordeaux,https://www.winemag.com/buying-guide/chateau-olivier-2014-pessac-leognan-257620/,"The wine shows the success of white wines in the 2014 vintage. Initially it has lively acidity and a crisp texture. Then the palate fills out with complex citrus, pineapple and apricot flavors. The aftertaste—juicy and tangy—is already delicious. Drink from 2021."
75745,Alsace white blend,Biecher &amp; Schaal 2015 Altenberg de Bergheim Grand Cru White (Alsace),France,50,95,2015,Alsace,https://www.winemag.com/buying-guide/biecher-schaal-2015-altenberg-de-bergheim-grand-cru-white-alsace/,"An incredibly pure and piercing note of lemon oil hits the nose. The medium-sweet palate impresses with both fresh and dried notes of fruit: plum, white sultana, white currant and the ripest pear and apple you can imagine. This is full-on and big but balanced by tingling, fresh and precise acidity. A field blend of polar opposites, Riesling and Gewurztraminer, this unites their virtues of aromatic textured richness and poised finesse. Again, this is not a wine that is easily categorized with its medium-sweet, soil- and fruit-driven profile, but it is a joy to experience and savor. The finish lasts and lasts. Drink 2017–2035."
75746,Bordeaux-style White Blend,Château Malartic-Lagravière 2016 Barrel Sample  (Pessac-Léognan),France,NULL,95,2016,Bordeaux,https://www.winemag.com/buying-guide/chateau-malartic-lagraviere-2016-barrel-sample-pessac-leognan/,"94–96. Barrel Sample. This wine is intense and concentrated, ripe in generous tropical and citrus fruits. There is plenty of lemon as well as grapefruit in the tight, mineral texture. It is likely to age well, and should be best from 2020."
75757,Pinot Gris,Domaine Ostertag 2014 A360P Muenchberg Grand Cru Pinot Gris (Alsace),France,83,95,2014,Alsace,https://www.winemag.com/buying-guide/domaine-ostertag-2014-a360p-muenchberg-grand-cru-pinot-gris-alsace/,"Utter generosity of both ripe and dried pear is immediately evident on the nose. Notions of sandalwood hover. The dry palate carries that same, generous fluidity at its deep core. There is immense concentration, shimmering with dried, fresh and cooked pear. But there also is a sense of earth, stone and fresh orange peel. The wine seems like a message from another world, , leading you beyond the physical, into a wold of contemplation. The finish lasts and lasts."
75759,Riesling,Domaine Barmès-Buecher 2014 Steingrubler Grand Cru Riesling (Alsace),France,44,95,2014,Alsace,https://www.winemag.com/buying-guide/domaine-barmes-buecher-2014-steingrubler-grand-cru-riesling-alsace/,"After a touch of funky reduction, beautiful hints of herbs appear: yarrow and lemon balm play alongside lemon and crisp green-apple aromas. On the palate, these notions all remain taut along a very linear, slender but concentrated body that owes more to citrus than to apples. There is a powerful enduring core of fruit and stone that will make this last. The flavors echo long and leave the mouth totally clean. Drink now through 2035."
77430,Riesling,Schloss Gobelsburg 2015 Heiligenstein Riesling (Kamptal),Austria,54,95,2015,Kamptal,https://www.winemag.com/buying-guide/schloss-gobelsburg-2015-heiligenstein-riesling-kamptal/,"The nose is still closed but already whispers of fragrant citrus show. The palate strikingly combines a core of ultraripe fruit—think juicy mandarin, golden peach and gorgeously aromatic blood orange—and a masterful lightness of touch. The freshness is chiselled and precise, the finish is lasting and impressive, but never losing its unforced gentle nature and the lightest touch."
77566,Chardonnay,Three Sticks 2014 Durell Vineyard Chardonnay (Sonoma Valley),US,50,95,2014,California,https://www.winemag.com/buying-guide/three-sticks-2014-durell-vineyard-chardonnay-sonoma-valley/,"Spicy acidity lies beneath the full-bodied richness of this wine, providing balance, freshness and a lightness on the palate that surprises. Meyer lemon, salty caramel and a feral overtone of forested woods combine effortlessly to intrigue and delight, showcasing the beauty that is Durell."
77567,Riesling,Schloss Gobelsburg 2015 Gaisberg Riesling (Kamptal),Austria,31,95,2015,Kamptal,https://www.winemag.com/buying-guide/schloss-gobelsburg-2015-gaisberg-riesling-kamptal/,Ripe Amalfi lemon and the savory peel of still-green Seville oranges make for a heady alluring flavor combination. The same notions also beguile on the palate where they become even more intense. All of this is delivered in a powerful but compact parcel of exquisite cleanliness. This encapsulates the Austrian virtue of precise pleasure perfectly.
77568,Riesling,Loimer 2015 Steinmassl Riesling (Kamptal),Austria,80,95,2015,Kamptal,https://www.winemag.com/buying-guide/loimer-2015-steinmassl-riesling-kamptal/,"Perfumed orange peel rises shyly from the glass. A yeasty hint still swings in the background, before an entire host of ripe citrus notes paints a zesty aromatic picture that draws you in by sheer force of freshness. This treads along the very cusp between tartness and ripeness and provides total thrill. The impression on the palate lasts for minutes."
77569,Grüner Veltliner,Franz Hirtzberger 2015 Honivogl Smaragd Grüner Veltliner (Wachau),Austria,89,95,2015,Wachau,https://www.winemag.com/buying-guide/franz-hirtzberger-2015-honivogl-smaragd-gruner-veltliner-wachau/,"A honeyed note clings to the ripe fruit of Bosc pear. The palate adds immense and appetizing spice to the pear notions, edging it with pepper and yeasty notes of soy and sandalwood. The palate is ripe and concentrated but deeply textured and made precise by zesty grapefruit freshness. It appears compact and precise and has a lasting, impressive impact, shining with pure fruit and aromatics. Lovely now but certain to improve with some bottle age. Drink 2017–2035."
77573,Riesling,Bründlmayer 2015 Heiligenstein Alte Reben Reserve Riesling (Kamptal),Austria,75,95,2015,Kamptal,https://www.winemag.com/buying-guide/brundlmayer-2015-heiligenstein-alte-reben-reserve-riesling-kamptal/,"Very ripe notions of red-cheeked mirabelle plums and sun-ripened apricots with an edge of nettle shimmer on the nose. The palate is a clearly delineated but gorgeous canvas for foliage-fringed citrus—mandarin, clementine and tangerine all vie for space while yuzu adds spice and savor. There is generosity and slenderness. The finish is ultra clean and the entire wine is surprisingly approachable. Drink this now and rejoice, or keep it and look forward: In either case, this is a delicious fruity trinket of pure pleasure. Drink 2017–2040."
77576,Riesling,Alzinger 2015 Loibenberg Smaragd Riesling (Wachau),Austria,65,95,2015,Wachau,https://www.winemag.com/buying-guide/alzinger-2015-loibenberg-smaragd-riesling-wachau/,"The nose is closed, but the palate speaks of concentration and a stony core that is still tightly coiled. Once this is ready, it will unfurl into glorious lemon zest and oil notions. For now, this is taut and tight, secretive and closed. There is an implicit stony slenderness, which has a heart of generous fruit buried at its core. This comes with a great promise of future glory, immense direction and concentration. Drink 2020–2040."
77578,Riesling,Malat 2015 Silberbichl Reserve Riesling (Kremstal),Austria,48,95,2015,Kremstal,https://www.winemag.com/buying-guide/malat-2015-silberbichl-reserve-riesling-kremstal/,"A subdued nose has the gentle lift of lemon oil and fresh lemon zest. The palate confirms all of this rich freshness, which streams with great direction across the palate. This is taut and concentrated, with a poised freshness and structure that holds very rich lemon and tangy citrus at its core. There is so much drive and direction. The lovely long finish is reminiscent of Seville orange and pink grapefruit."
77581,Grüner Veltliner,Franz Hirtzberger 2015 Kirchweg Smaragd Grüner Veltliner (Wachau),Austria,48,95,2015,Wachau,https://www.winemag.com/buying-guide/franz-hirtzberger-2015-kirchweg-smaragd-gruner-veltliner-wachau/,An appetizing top note of candied lemon peel hovers over the glass before spicy hints of pear peel become apparent. The palate is edged with very precise zesty grapefruit hints that frame and corset a most generously white-pepper-spiced host of pear and yellow plum fruit. It is the structure of that zesty acidity that make this luminous and appetizing. This is rich but concentrated; delicious now but built to last. Drink 2017–2035.
77583,Riesling,Malat 2015 Steinbühel Riesling (Kremstal),Austria,42,95,2015,Kremstal,https://www.winemag.com/buying-guide/malat-2015-steinbuhel-riesling-kremstal/,"A lovely lift of lemon oil on the nose gives a seductive headiness to the wine. The palate then convinces with generous orange flesh and peel, with tangerine spice and juicy fulsomeness, but never without citric zesty tension. This has drive, freshness and a lively energy. You simply want to drown in this. Lovely now, but built to last. Drink now through 2040."
77587,Riesling,Bründlmayer 2015 Steinmassel Reserve Riesling (Kamptal),Austria,55,95,2015,Kamptal,https://www.winemag.com/buying-guide/brundlmayer-2015-steinmassel-reserve-riesling-kamptal/,"Delicious notions of ripe greengages haunt the nose, alongside fragrant orange peel. The palate is still taut and tight, sprightly and streamlined, as if powered and propelled forward by invisible citrus force. There is such drive and precision here, you almost feel movement and speed. The finish is clean but clearly this is for the longer run. It will take bottle age for this to reveal its scented, fruit-laden core. Drink 2022–2040."
77588,Riesling,Bründlmayer 2015 Heiligenstein Lyra Reserve Riesling (Kamptal),Austria,70,95,2015,Kamptal,https://www.winemag.com/buying-guide/brundlmayer-2015-heiligenstein-lyra-reserve-riesling-kamptal/,"The merest hint of reduction reminds you of how young this wine actually is. On the palate, a very generous full-fruited picture unfolds: there is very ripe juicy yellow pear and countless juicy citrus notions of clementine, tangerine, satsuma and orange. All of this is cut with precise, tart and ripe lemon freshness. This interplay of tart and ripe creates tension and drive. This is lovely now but is a powerhouse of potent long-lasting fruit. Drink 2017–2040."
77589,Chardonnay,Williams Selyem 2014 Allen Vineyard Chardonnay (Russian River Valley),US,58,95,2014,California,https://www.winemag.com/buying-guide/williams-selyem-2014-allen-vineyard-chardonnay-russian-river-valley/,"Allen Vineyard grapes have the maturity and complexity to impart a boldly balanced roundness of lemon curd, fig and apple, plus a searing undercurrent of salty minerality. With substantial weight, and texture for miles, it remains bright and fresh in the glass, with a lingering impression of cinnamon toast."
77590,Riesling,Eichinger 2015 Heiligenstein Reserve Riesling (Kamptal),Austria,39,95,2015,Kamptal,https://www.winemag.com/buying-guide/eichinger-2015-heiligenstein-reserve-riesling-kamptal/,"The gentlest hint of the purest ripe apricot aroma rises from the glass. There is the merest touch of blossom honey before the palate opens up into a nirvana of apricot and rounded aromatic orange and mandarin flavors. This is clean, precise and impressive—a picture postcard of the sunny 2015 vintage. This may be charming now but, wait a few years and it will be lethal. Drink now–2030."
77591,Viognier,Paul Jaboulet Aîné 2014 Domaine des Grands Amandiers  (Condrieu),France,124,95,2014,Rhône Valley,https://www.winemag.com/buying-guide/paul-jaboulet-aine-2014-domaine-des-grands-amandiers-condrieu/,"This lush, concentrated Viognier combines cool-weather weight with summertime echoes of apricots and honey. Hints of toasty oak provide an ample frame for this full-bodied wine that avoids any sense of oiliness or heaviness while remaining bold, rich and long. Drink now–2020."
77592,Riesling,Salomon-Undhof 2015 Steiner Kögl Reserve Riesling (Kremstal),Austria,51,95,2015,Kremstal,https://www.winemag.com/buying-guide/salomon-undhof-2015-steiner-kogl-reserve-riesling-kremstal/,"The merest touch of tropicality, of ripe passion fruit, hovers on the nose before lemon and orange kick in. The palate still has an edge of reduction but that is a good and reassuring sign. There is a rich core of ripe poised fruit: tangerine and aromatic oranges are firmly held with grapefruit freshness. There is a beautiful juxtaposition of generosity and tangy freshness. The finish is lip-smacking and utterly fresh—that rich core of fruit invites you to sip and explore again and again."
77593,Chardonnay,Ryan Cochrane 2014 Solomon Hills Vineyard Chardonnay (Santa Maria Valley),US,34,95,2014,California,https://www.winemag.com/buying-guide/ryan-cochrane-2014-solomon-hills-vineyard-chardonnay-santa-maria-valley/,"Along with a fascinating nose, this bottling from the appellation's westernmost vineyard offers the rounded ripeness of cherimoya, nectarine and white peach but with a laser-sharp line of crushed sea shell and flint minerality alongside scratched lemon skin. The palate rides that chalky line the whole way, offering hints of lime pith, tangerine, sea salt and just enough almond warmth."
77598,Riesling,Eichinger 2015 Gaisberg Reserve Riesling (Kamptal),Austria,29,95,2015,Kamptal,https://www.winemag.com/buying-guide/eichinger-2015-gaisberg-reserve-riesling-kamptal/,"Clouds of aromatic flower play along with zesty orange flavors. Grapefruit provides spice and drive. The palate shows that counterpoint of ripeness and tartness that makes this so very moreish. This is juicy and powerful, yet precise and toned despite all its generosity. This is a light, tightrope walk between two thrilling worlds. It's full of life and joy with an endless finish."
77599,Riesling,Franz Hirtzberger 2015 Hochrain Smaragd Riesling (Wachau),Austria,68,95,2015,Wachau,https://www.winemag.com/buying-guide/franz-hirtzberger-2015-hochrain-smaragd-riesling-wachau/,Wonderfully concentrated notes of ripe mirabelle plums open up on the nose. There also is a heady lemon note. The palate is rich with the same fleshy ripe fruit but has a fault line of zesty orange at its core that provides focus and seems to illuminate clouds of ripe aromatic citrus at every turn. This shimmers with tangerine and clementine. The body is immensely concentrated but has total direction and drive. Enjoy 2020–2040.
79239,Fumé Blanc,Robert Mondavi 2014 To Kalon Vineyard Estate Grown Reserve Fumé Blanc (Oakville),US,40,95,2014,California,https://www.winemag.com/buying-guide/robert-mondavi-2014-to-kalon-vineyard-estate-grown-reserve-fume-blanc-oakville/,"From the beautiful, historic site planted to some of the oldest vines of the variety in Northern California, this delicious white explodes in juicy green apple and an intensity of fresh-squeezed lemon. That succulence lingers atop a lengthy, salty texture wrapped in subtle, supportive oak."
79393,Chardonnay,Gary Farrell 2014 Russian River Selection Chardonnay (Russian River Valley),US,35,95,2014,California,https://www.winemag.com/buying-guide/gary-farrell-2014-russian-river-selection-chardonnay-russian-river-valley/,"Dark yellow in color, this wine shows tangy green apple and a richer, more concentrated element of apple-spice cake, with supportive, balanced acidity. With a bright, lifted finish, this less-expensive offering compared with many of the producer's single-vineyard designates never lets up on complexity or deliciousness."
79412,Riesling,Dr. Loosen 2014 Erdener Prälat Gold Capsule Auslese Riesling (Mosel),Germany,114,95,2014,Mosel,https://www.winemag.com/buying-guide/dr-loosen-2014-erdener-pralat-gold-capsule-auslese-riesling-mosel/,"Dulcet peach, apricot and citrus sweetness extends languorously from nose to finish in this powerfully ripe, hedonistic wine. It's dancing and delicate in frame, yet unctuously juicy, filling the mouth with a blanket of luminous fruit. Sprightly tangerine acidity and delicate tea-leaf tannins lend structure to a long, penetrating finish. It's irresistible already but should continue to drink well for decades."
81143,Chardonnay,Olivier Leflaive 2014  Corton-Charlemagne,France,214,95,2014,Burgundy,https://www.winemag.com/buying-guide/olivier-leflaive-2014-corton-charlemagne/,"Properly rich and majestic, this wine also has impressive amounts of crisp acidity to balance its concentration. The wine has layers of peach and apricot along with beautiful acidity and a taut texture that will allow it to age. It is generous and will become opulent and full bodied as it develops. Drink this powerful wine from 2022."
81287,Chardonnay,Lynmar 2014 Quail Hill Vineyard Chardonnay (Russian River Valley),US,60,95,2014,California,https://www.winemag.com/buying-guide/lynmar-2014-quail-hill-vineyard-chardonnay-russian-river-valley/,"A compelling wine, this begins as a journey into salted country butter, lemongrass and a hint of sea-spray-like brine. Lengthy and spicy, it possesses a great deal of stony minerality that gives it length, breadth and brightness, a vinous come-on to have more."
81288,Chardonnay,Olivier Leflaive 2014  Chevalier-Montrachet,France,710,95,2014,Burgundy,https://www.winemag.com/buying-guide/olivier-leflaive-2014-chevalier-montrachet/,"The wine comes from a small strip of a half acre in the center of this famed grand cru, part of the Olivier Leflaive family domaine. It is laden with toast flavors from the wood fermentation as well as intense fruit, green plums and crisp apples which are given extra richness by apricots. Concentrated and densely textured the wine will develop so well. Drink from 2022."
81302,Sauvignon Blanc,Pascal Jolivet 2014 Sauvage  (Sancerre),France,73,95,2014,Loire Valley,https://www.winemag.com/buying-guide/pascal-jolivet-2014-sauvage-sancerre/,"The match for the red wine under the same name, this wine comes from organically grown vines in the village of Champtin. It is rich, full of white currant as well as crisp apple. The tight texture and intense minerality mark it out as a wine to age, while its elegance underlines its fine future. Drink from 2018."
81291,Chardonnay,Lynmar 2014 Old Vines Chardonnay (Russian River Valley),US,70,95,2014,California,https://www.winemag.com/buying-guide/lynmar-2014-old-vines-chardonnay-russian-river-valley/,"This is a decidedly beautiful wine, a carefully crafted offering of Tahitian vanilla bean, caramelized apple and juicy peach that is integrated and buoyant in acidity. It continues to open and shine in the glass, getting better as it travels along the palate, with a lush finish of preserved lemon that just sings."
81296,Chardonnay,Olivier Leflaive 2014  Bâtard-Montrachet,France,569,95,2014,Burgundy,https://www.winemag.com/buying-guide/olivier-leflaive-2014-batard-montrachet/,"Produced from biodynamically grown grapes (as are all the Olivier Leflaive family grand and premier crus), this is a gorgeous, opulent wine. It has richness and great intensity as well as fine acidity and crisp apple fruits. Toast and vanilla come from the wood aging. The wine is so generous and packed with fruit as well as a strong mineral texture. Drink from 2022."
81297,Chardonnay,Olivier Leflaive 2014 Abbaye de Morgeot Premier Cru  (Chassagne-Montrachet),France,113,95,2014,Burgundy,https://www.winemag.com/buying-guide/olivier-leflaive-2014-abbaye-de-morgeot-premier-cru-chassagne-montrachet/,"Named after the ruined abbey which the vineyard surrounds, this is a smooth, generous and beautifully opulent wine. The vines, owned by the Leflaive family, give a bold, spicy wine, rich in white stone fruits, intense acidity and a firm mineral texture. There is just enough toasty flavor to give the wine extra complexity. Drink this impressive wine from 2021."
81306,Chardonnay,Lynmar 2014 La Sereinité Chardonnay (Russian River Valley),US,70,97,2014,California,https://www.winemag.com/buying-guide/lynmar-2014-la-sereinite-chardonnay-russian-river-valley/,"It's hard to overstate how deliciously irresistible this wine is, a celebration of the variety that makes a statement of greatness from the first sip to the last. Golden-hued minerality is the star and pillar of support, a worthy dance partner to the twirls of lacy lemon pith, fully expressive tangerine, grapefruit and stone. Lively and complex, it showcases beauty in a glass."
81307,Chardonnay,Olivier Leflaive 2014  Montrachet,France,886,97,2014,Burgundy,https://www.winemag.com/buying-guide/olivier-leflaive-2014-montrachet/,"This wine comes from the vineyard that sits at the pinnacle of Chardonnay in Burgundy. It is majestic and opulent, a powerful wine full of deeply concentrated fruit as well as the ineffable acidity of the vintage. It is structured, tensely mineral and demands long aging. Drink this beautiful wine from 2023."
82896,Riesling,Trisaetum 2015 Estates Reserve Riesling (Willamette Valley),US,38,96,2015,Oregon,https://www.winemag.com/buying-guide/trisaetum-2015-estates-reserve-riesling-willamette-valley/,"This tops a thoroughly outstanding lineup of eight estate-grown Rieslings from Trisaetum. Unctuous citrus and stone fruits abound: a luscious mix of Meyer lemon, pink grapefruit, peach and apricot. There are hints of honey, caramel and butter, and everything is tightened up by defining acidity. Though entirely ageworthy, this is so thoroughly delicious already you'll want to drink at least a bottle or two immediately. Drink now through 2035."
84713,Riesling,Leon Beyer 2008 Comtes d'Eguisheim Riesling (Alsace),France,66,95,2008,Alsace,https://www.winemag.com/buying-guide/emile-beyer-2008-comtes-deguisheim-riesling-alsace/,"Lifted peach and chamomile just hint at the maturity of this wine that has barely begun its trajectory. The palate is still taut and firm, fresh with lemon zest and singing with an evolved, lifted purity. This does not need sweetness to propel its flavor: its slender poise and purity make it soar on its own. The more you taste, the more you find: drops of soy, glints of stone, shimmers of citrus and lanolin. It's gorgeous, concentrated, incisive and long."
82889,Riesling,Reichsgraf von Kesselstatt 2015 Piesporter Goldtröpfchen Trocken Grosse Lage Riesling (Mosel),Germany,50,95,2015,Mosel,https://www.winemag.com/buying-guide/reichsgraf-von-kesselstatt-2015-piesporter-goldtropfchen-trocken-grosse-lage-riesling-mosel/,"Complexities of slate and wax meld into notes of tangerine and apricot on the nose of this buoyantly sunny wine. It's dry in style, but plush white peach and honeycomb notes give it a silken richness not necessarily typical of Mosel Riesling. Firm strikes of lime and lemon tighten up the midpalate and extend through a long, steely finish."
82892,Riesling,Trisaetum 2015 Estates Reserve Dry Riesling (Willamette Valley),US,38,95,2015,Oregon,https://www.winemag.com/buying-guide/trisaetum-2015-estates-reserve-dry-riesling-willamette-valley/,"One barrel from each of the three estate vineyards contributed to this reserve. It's densely packed with a rich mix of fruits: juicy and ripe lemon and lime, grapefruit and orange, and a light touch of slightly bitter rind. The length is amazing. It's delicious now, and it should hold for up to a decade."
